;KO;odds_ratio_log10_corr
2669;K07074;0.0937074992442212
2670;K07075;0.1301196760684628
2671;K07077;0.8343945715359957
2672;K07078;0.5588647175318876
2673;K07080;0.0986291080160935
2674;K07082;0.0053054958629062
2675;K07084;-0.1235016718462512
2676;K07085;-0.30668863574203
2677;K07086;-0.6294471816466624
2678;K07088;0.2711382328210371
2679;K07089;0.1988007474341051
2680;K07090;0.0847226831150889
2681;K07091;-2.2364804891127963
2682;K07093;-0.1180593971400588
2683;K07094;0.4519504298456419
2684;K07095;0.3721328925514195
2685;K07097;-0.4859853658163824
2686;K07098;0.2622179456189795
2687;K07100;0.3737291141836857
2688;K07101;0.2102545084091703
2689;K07102;-1.743778455899242
2690;K07104;0.3115324678038038
2691;K07105;1.0999621514788658
2692;K07106;0.2489667879738067
2693;K07107;-0.0958702842808966
2694;K07110;-0.1312630111739837
2695;K07112;0.3433436574278537
2696;K07113;0.2415330493693769
2697;K07114;0.2387174236758376
2698;K07115;-2.3517742273077102
2699;K07116;-0.2616801587423526
2700;K07117;-0.1007140765870888
2701;K07118;0.1865071304301631
2702;K07119;0.014849121038919
2703;K07120;0.2200296004264373
2704;K07121;-3.0
2705;K07122;-0.7899157580031307
2706;K07124;0.4827409948481747
2707;K07126;-0.4240093924003289
2708;K07127;0.132547089613168
2709;K07130;0.1826400926014711
2710;K07131;0.0081865973264128
2711;K07132;-0.2371524377610446
2712;K07133;-0.0193894851309719
2713;K07136;-1.637998251269885
2714;K07137;-0.7347889723625142
2715;K07139;0.0551612384027698
2716;K07140;-0.3647977676101161
2717;K07141;0.073176509345553
2718;K07146;-0.3219332924305945
2719;K07147;-1.2295906023627232
2720;K07148;0.0275751947158109
2721;K07149;0.9998783318434672
2722;K07150;0.6797486299310426
2723;K07152;-0.3989460798359408
2724;K07153;-3.0
2725;K07154;-0.1114687331789813
2726;K07156;0.8203046166754935
2727;K07157;-0.1925244523413393
2728;K07160;0.4642501822711122
2729;K07161;0.1075646405388772
2730;K07164;0.699993992775382
2731;K07165;-3.0
2732;K07166;0.644069134335474
2733;K07167;-3.0
2734;K07168;-0.8656576095735901
2735;K07171;0.3616818910842622
2736;K07172;-0.7097966978286401
2737;K07173;0.4479822761937357
2738;K07175;0.5620548296563785
2739;K07177;2.559862311533508
2740;K07178;0.0785143829885316
2741;K07180;-0.4264139342404361
2742;K07182;-0.242697291915652
2743;K07183;-1.0242032651814297
2744;K07184;-3.0
2745;K07186;-3.0
2746;K07192;0.874175687164757
2747;K07213;-0.2487762192474447
2748;K07214;0.4174249587289875
2749;K07215;-1.316824262847213
2750;K07216;-0.2518539994585424
2751;K07217;0.1268862487593048
2752;K07218;-0.9109679363587272
2753;K07219;-0.0636591548397955
2754;K07220;0.2019858531432389
2755;K07221;-1.438527232638395
2756;K07222;0.1005611087370764
2757;K07223;0.0909196493188689
2758;K07224;1.0123510925079244
2759;K07225;-1.196273030746696
2760;K07226;-0.8475726591421122
2761;K07228;0.6300246927445706
2762;K07230;-0.8178695451038521
2763;K07231;-1.753018450211299
2764;K07232;-3.0
2765;K07233;-1.5719555068258964
2766;K07234;-3.0
2767;K07235;-3.0
2768;K07236;-3.0
2769;K07237;-3.0
2770;K07238;0.3254662808219859
2771;K07240;-0.3923649066704917
2772;K07241;0.3443302124067184
2773;K07243;0.4326593378337608
2774;K07245;0.727625482958665
2775;K07246;-0.0280107519264952
2776;K07248;-0.1554411214229653
2777;K07250;0.3759093251311756
2778;K07251;0.1369570723530719
2779;K07257;0.4038016903205895
2780;K07258;-0.1398196606959053
2781;K07259;0.1507366213183006
2782;K07260;0.5847784128215642
2783;K07261;-1.753018450211299
2784;K07262;-1.343897366388212
2785;K07263;-0.7324986492044476
2786;K07264;-3.0
2787;K07265;-1.325975829771778
2788;K07266;-1.6813348252397364
2789;K07267;-3.0
2790;K07270;-1.1948868822195775
2791;K07271;0.1836308318141773
2792;K07273;0.0030086023591089
2793;K07274;-3.0
2794;K07275;-2.104733965650197
2795;K07276;-3.0
2796;K07277;-2.0496597336595213
2797;K07278;-2.381323392080973
2798;K07282;0.3437827009135592
2799;K07283;-3.0
2800;K07284;0.9574676429441544
2801;K07285;-3.0
2802;K07286;-3.0
2803;K07287;-1.922924042639506
2804;K07289;-1.7857373730826651
2805;K07290;-1.6728909741974574
2806;K07300;0.4474386739897255
2807;K07301;-0.1568829473174699
2808;K07302;-0.5641494633010894
2809;K07303;-0.5189589897701942
2810;K07304;0.6718947267430979
2811;K07305;0.2581298897953742
2812;K07306;0.521009347245863
2813;K07307;0.0387899320545182
2814;K07313;-0.4841287646557546
2815;K07315;-0.0958491764547706
2816;K07316;0.0076467257545949
2817;K07317;-0.0131174682059284
2818;K07318;-0.0304455049171813
2819;K07319;-0.3995163969069927
2820;K07320;-2.104733965650197
2821;K07322;-0.2517616170911513
2822;K07323;-2.187696940957324
2823;K07334;-0.6677430715841871
2824;K07335;0.7181958956173389
2825;K07336;-1.8456764053706145
2826;K07337;-3.0
2827;K07338;-1.7754087411587345
2828;K07340;-1.1830401190110091
2829;K07341;0.3157961209681862
2830;K07343;-0.6137952012456875
2831;K07344;-0.97666735552157
2832;K07346;-1.083033609524068
2833;K07347;-3.0
2834;K07386;0.3961884535580651
2835;K07387;-1.1104774750015824
2836;K07390;-2.233952058672594
2837;K07391;-0.1500382307119978
2838;K07393;0.1383947194574199
2839;K07394;-3.0
2840;K07395;-1.9351937516627225
2841;K07396;-0.8238661609666481
2842;K07397;-0.6070645352837564
2843;K07399;1.138179224341237
2844;K07400;-0.8208628669882251
2845;K07401;-0.4558144923400534
2846;K07402;-0.0917662180836843
2847;K07403;-0.2115209972402295
2848;K07404;0.3816018535255437
2849;K07406;0.4804103243433046
2850;K07407;0.2033020142879
2851;K07442;1.056020566007997
2852;K07443;-0.4144079523083377
2853;K07444;-0.0909798899892769
2854;K07448;0.2356161749870433
2855;K07451;0.0608698172981528
2856;K07452;0.0086189873412356
2857;K07454;-0.0908744961483551
2858;K07455;0.109787392535679
2859;K07456;-0.1352795699465188
2860;K07457;0.0891715512568884
2861;K07458;0.1871374945347569
2862;K07459;-0.3019846992401427
2863;K07460;-0.3755394566013467
2864;K07461;-0.0754573784141206
2865;K07462;-1.0179603289397396
2866;K07464;0.1809680881210082
2867;K07465;1.162809047047476
2868;K07473;-0.0278934018042769
2869;K07474;0.1600250642203105
2870;K07476;1.2933431669976905
2871;K07478;0.2162628914947425
2872;K07479;-3.0
2873;K07482;0.3240830042615895
2874;K07483;0.3072444040181883
2875;K07484;-0.1102154797875936
2876;K07486;0.2750536562232002
2877;K07491;-0.3228643664929223
2878;K07492;0.240311474128342
2879;K07493;0.3297140002022514
2880;K07496;0.5565618584829101
2881;K07497;0.1528601607683675
2882;K07498;0.8938337811447004
2883;K07501;-1.3510371883375425
2884;K07502;0.0703250351096684
2885;K07503;1.2644759621235906
2886;K07504;-0.0742241214144594
2887;K07506;-0.4426551969989853
2888;K07507;0.0202907402156672
2889;K07516;-0.4580471662286196
2890;K07533;1.1339963012317726
2891;K07535;0.5172193036725122
2892;K07552;0.0721132890186881
2893;K07559;0.1618023468697663
2894;K07560;0.5539447059795858
2895;K07566;-0.2588624762557951
2896;K07568;-0.6722276789256947
2897;K07570;1.489349581146457
2898;K07571;0.884668689911823
2899;K07574;-0.2122672389952499
2900;K07576;-0.3811276028032552
2901;K07577;-3.0
2902;K07584;0.9351294575669172
2903;K07586;1.4562358174650962
2904;K07588;-0.2402727808510654
2905;K07589;-3.0
2906;K07590;0.8465953739848414
2907;K07623;-3.0
2908;K07636;0.6028573214719433
2909;K07637;-3.0
2910;K07638;-2.12582123382999
2911;K07639;-3.0
2912;K07640;-3.0
2913;K07641;-3.0
2914;K07642;0.1112542137960555
2915;K07644;-1.248715181577985
2916;K07645;-1.6199244541126203
2917;K07646;-0.0158139827684224
2918;K07648;-3.0
2919;K07649;-1.7827260969014536
2920;K07651;1.1845978429534498
2921;K07652;1.3015009458079845
2922;K07653;1.530388347059083
2923;K07654;2.640812580319979
2924;K07657;-1.6036789847477309
2925;K07658;0.1731336565479687
2926;K07659;-2.104733965650197
2927;K07660;-3.0
2928;K07661;-3.0
2929;K07662;-1.737703878175077
2930;K07663;-3.0
2931;K07664;-1.0389423163248437
2932;K07665;0.1819051943682964
2933;K07666;-0.8433334405355757
2934;K07667;0.2192974401419248
2935;K07668;0.8936956392682445
2936;K07669;0.9313294002008908
2937;K07670;1.587655248993043
2938;K07672;2.1052070707163173
2939;K07673;-0.8650529626532965
2940;K07674;-0.1527228561570742
2941;K07675;-0.0811157458248245
2942;K07677;-0.7453890250808145
2943;K07678;-3.0
2944;K07679;-1.1948868822195775
2945;K07681;1.9145194487727253
2946;K07684;-0.1394217242089226
2947;K07685;-1.0966359237077608
2948;K07687;-1.187606169824816
2949;K07689;-0.7375650547457682
2950;K07690;-1.0485019176735406
2951;K07692;1.2275549921805884
2952;K07693;0.977516230577063
2953;K07694;1.9637878273455556
2954;K07696;1.2958707174817683
2955;K07699;1.0344659100319236
2956;K07704;0.8075205578565472
2957;K07705;0.2428905552286352
2958;K07706;1.0626254158479709
2959;K07708;-2.4159106263902075
2960;K07711;-1.6198238513740988
2961;K07712;-2.391188746755444
2962;K07713;-1.5090540709600102
2963;K07714;-0.5425836584508843
2964;K07715;-3.0
2965;K07716;-1.357756235243092
2966;K07718;0.5220427594939963
2967;K07720;0.3438258952316443
2968;K07722;-0.6308596654979517
2969;K07723;1.179532481035045
2970;K07726;-0.6047000874941708
2971;K07727;0.4379278620602063
2972;K07729;0.2957104866853696
2973;K07733;-1.073339053831268
2974;K07734;-0.1299228048730955
2975;K07735;-0.5107529847672604
2976;K07736;0.7740598454854988
2977;K07738;1.351293718309777
2978;K07740;-3.0
2979;K07741;0.5943762536266007
2980;K07742;0.8529379649372486
2981;K07746;-0.7209297639420216
2982;K07749;0.3711786052690149
2983;K07751;-3.0
2984;K07755;-0.167353194140707
2985;K07768;2.6566809422199427
2986;K07770;1.307151880409729
2987;K07773;-3.0
2988;K07774;-1.745401514084825
2989;K07775;0.9885746017743072
2990;K07776;1.8504345771225184
2991;K07777;0.6245399138793951
2992;K07778;0.8155859465041825
2993;K07782;-1.0908860932612416
2994;K07783;-3.0
2995;K07787;-3.0
2996;K07788;-3.0
2997;K07789;-3.0
2998;K07791;-0.0580252504922848
2999;K07792;-0.1243490978952655
3000;K07793;0.3940026099632869
3001;K07794;0.3317969997151416
3002;K07795;0.0947201209965616
3003;K07798;-3.0
3004;K07799;-1.2330316296922397
3005;K07812;-1.262538437776159
3006;K07814;-0.1147195714266138
3007;K07816;1.4251558413009588
3008;K07823;-3.0
3009;K07862;-0.416019701130469
3010;K07979;0.5056217811711996
3011;K08068;-0.4806527477809267
3012;K08082;-3.0
3013;K08083;-3.0
3014;K08084;-1.0970426017686354
3015;K08086;-1.1098121013504043
3016;K08093;0.2409035574859374
3017;K08094;0.152464730077652
3018;K08097;-0.1489305479752389
3019;K08100;-0.1741216661927768
3020;K08138;-0.8429121560581564
3021;K08139;0.4888390014006435
3022;K08151;-0.7708241284613762
3023;K08153;0.6153506975122519
3024;K08154;-3.0
3025;K08156;-1.1658275413504429
3026;K08159;-0.0029663196976764
3027;K08161;0.3924895785478811
3028;K08166;0.5116566582113404
3029;K08167;0.4967499870927421
3030;K08168;3.0
3031;K08169;-1.6105386991030992
3032;K08170;0.3484666483691802
3033;K08172;0.1560112696103336
3034;K08173;0.2495953722116155
3035;K08177;0.3520144800044476
3036;K08178;0.4006044003534493
3037;K08191;-1.6643392572474591
3038;K08194;-0.3573837117971702
3039;K08195;-0.6209955516509524
3040;K08196;1.0380741869976255
3041;K08217;0.1578817359184858
3042;K08218;-1.5411333105652685
3043;K08221;1.5129798670161172
3044;K08222;1.0634827122455597
3045;K08223;-0.2278013180257505
3046;K08224;0.2756661973397117
3047;K08225;0.5453820982481069
3048;K08227;-3.0
3049;K08234;0.1514895758477678
3050;K08252;0.4347263807320878
3051;K08256;1.8513469892912584
3052;K08261;-1.4978864707464634
3053;K08276;-3.0
3054;K08279;-3.0
3055;K08281;0.3202931268252634
3056;K08282;-0.0133111051735794
3057;K08289;-0.2511381257183439
3058;K08295;-0.1938478118906526
3059;K08296;-0.3800287266923603
3060;K08299;0.3836353354511271
3061;K08300;-0.0226132166796169
3062;K08301;0.1381401932132522
3063;K08302;1.2797172999511035
3064;K08303;-0.5836633525576796
3065;K08304;-2.187696940957324
3066;K08305;-3.0
3067;K08306;-3.0
3068;K08307;-1.3159914307840035
3069;K08309;-0.9664972747006856
3070;K08310;-0.5830584324272903
3071;K08311;-2.1930101748307056
3072;K08312;-3.0
3073;K08314;-0.4804748967272502
3074;K08316;1.050829506826761
3075;K08317;0.6126731191010395
3076;K08319;-0.462925505302756
3077;K08321;0.4469464221327303
3078;K08322;0.7833837773173206
3079;K08323;0.3448122947271771
3080;K08325;-1.2943393275940798
3081;K08344;-3.0
3082;K08351;0.3372830411697952
3083;K08363;-1.412906915133702
3084;K08364;-1.419056737855951
3085;K08365;0.0101664528974486
3086;K08368;0.1401092981648582
3087;K08369;0.5603633202857188
3088;K08372;0.7869514756438837
3089;K08384;0.8135365743582307
3090;K08482;-0.8128545370474649
3091;K08483;0.4242067028285053
3092;K08484;-3.0
3093;K08485;-3.0
3094;K08591;-0.5678668920049165
3095;K08602;-0.2275975120054997
3096;K08641;-0.1855622305640748
3097;K08651;0.3657553253006363
3098;K08652;1.150492841080688
3099;K08676;0.0542026351657507
3100;K08678;-0.4531343209012486
3101;K08679;-1.072354287094665
3102;K08680;0.1550850880370094
3103;K08681;1.2911274516017428
3104;K08682;-3.0
3105;K08688;-0.0151491954242289
3106;K08691;-0.1348102751537055
3107;K08693;1.5165035586156197
3108;K08714;-0.0115322655407371
3109;K08715;-3.0
3110;K08717;-0.2347427578318116
3111;K08720;-3.0
3112;K08722;-0.2508085025280271
3113;K08723;0.6701255427512808
3114;K08724;1.3389984045976775
3115;K08738;-1.0408500204844655
3116;K08744;-0.4047808956678289
3117;K08776;1.252642466016706
3118;K08884;0.2725227294355981
3119;K08963;-0.1996511670788898
3120;K08964;-0.0699481456112778
3121;K08965;1.150492841080688
3122;K08967;-0.1339630655305111
3123;K08968;-0.5229342071898572
3124;K08969;1.454605447388388
3125;K08970;-3.0
3126;K08972;0.7579693104069091
3127;K08973;-2.605417107677508
3128;K08974;-0.0566059562923943
3129;K08976;-0.0181105099104127
3130;K08978;-0.5071195711828105
3131;K08981;0.953437514803095
3132;K08982;0.5995000542556123
3133;K08983;-1.262538437776159
3134;K08984;-0.0996060253878623
3135;K08986;1.381457424724205
3136;K08987;0.3993867540679193
3137;K08988;-3.0
3138;K08989;-0.5538990940695372
3139;K08990;-1.9042203632035573
3140;K08992;-1.7803678511658276
3141;K08993;-3.0
3142;K08994;-1.4347042896481916
3143;K08995;-0.2189586297799119
3144;K08996;-0.3835710610546689
3145;K08997;-3.0
3146;K08998;0.1795612324522
3147;K08999;0.3812773910665078
3148;K09001;-0.8535741634109902
3149;K09003;-1.3860331980509537
3150;K09004;-0.6017674386177395
3151;K09005;-0.8255492048892142
3152;K09007;-0.7245649816597762
3153;K09009;1.3554963538905085
3154;K09011;-1.5200117298894984
3155;K09013;0.7428125524837066
3156;K09014;0.5359175573640619
3157;K09015;0.5728545929173736
3158;K09016;-1.122978035842772
3159;K09017;0.2540020181458398
3160;K09018;0.0815351514411021
3161;K09019;0.0275751947158109
3162;K09020;0.1048288365954107
3163;K09021;-1.226458438645469
3164;K09022;-0.1144993921670336
3165;K09024;-0.9835511171577692
3166;K09065;-1.76956996058003
3167;K09117;-0.0351847773211906
3168;K09118;1.7592308279207918
3169;K09121;0.0937074992442212
3170;K09122;-0.055612245232332
3171;K09123;-0.3576429161378546
3172;K09125;-0.5495894269526679
3173;K09131;-0.3838698841570516
3174;K09136;-0.3421324261829105
3175;K09137;0.22229168130381
3176;K09141;-0.462925505302756
3177;K09145;1.2082759424270826
3178;K09153;1.001085366758466
3179;K09155;0.4897103820276829
3180;K09157;0.5003917049810713
3181;K09158;-2.267916921013411
3182;K09159;-2.460730838531493
3183;K09160;-2.267916921013411
3184;K09161;-0.2865301988337481
3185;K09164;0.3133602805195774
3186;K09165;-0.1664746649504391
3187;K09166;0.3848967143972323
3188;K09167;1.0016696244916257
3189;K09181;-1.1652289510481666
3190;K09190;-0.0890962162128379
3191;K09251;0.2715205015444931
3192;K09384;0.506655333317223
3193;K09386;0.1004131250952335
3194;K09388;1.307151880409729
3195;K09456;0.2528875490859197
3196;K09457;-0.598098245079116
3197;K09458;0.1881285508613693
3198;K09461;0.1253053845675216
3199;K09471;-1.3578498661799296
3200;K09472;-0.3156165466020009
3201;K09474;-0.9185660986699916
3202;K09565;-3.0
3203;K09607;0.8466058071221664
3204;K09650;-3.0
3205;K09681;1.2585673893943456
3206;K09684;0.7818852504713966
3207;K09685;0.9885685457525084
3208;K09688;-1.7141010432568942
3209;K09689;-0.9744322810671364
3210;K09690;-0.6873078666689575
3211;K09691;0.2091129878908363
3212;K09692;1.4616638754839986
3213;K09693;1.9861149322852516
3214;K09694;0.2145854163340897
3215;K09695;0.9130479483603472
3216;K09696;-0.16277798250469
3217;K09697;-0.0703833613262269
3218;K09698;0.8586465503290998
3219;K09699;-0.0475226614466806
3220;K09701;-0.5523126290494682
3221;K09702;0.4193308271562467
3222;K09703;0.3553292255644601
3223;K09704;0.0407270387107005
3224;K09705;-0.0805494770690923
3225;K09706;0.167056575519746
3226;K09707;0.6988321111829622
3227;K09709;-0.0400803576689846
3228;K09712;-1.3123110060736702
3229;K09747;-0.3036885622287762
3230;K09748;0.1344709597479224
3231;K09749;0.2004112113388004
3232;K09758;0.2081788391327924
3233;K09759;0.4411459264375797
3234;K09760;-0.4763608645782114
3235;K09761;0.3735269500573574
3236;K09762;2.643909395932952
3237;K09763;0.5711760986378713
3238;K09764;1.1035506635547063
3239;K09765;-0.2449526490622716
3240;K09766;0.4941545940184428
3241;K09767;0.5178364509949797
3242;K09768;-0.4391120717874671
3243;K09769;-0.06034230476564
3244;K09770;0.7869514756438837
3245;K09771;0.1652946334190601
3246;K09772;2.429758661290024
3247;K09773;-0.3786079946076666
3248;K09774;-2.019099116851092
3249;K09775;0.4578160995242757
3250;K09776;0.152464730077652
3251;K09777;0.6959883035481211
3252;K09778;-3.0
3253;K09779;0.5224442335063199
3254;K09780;-0.2126394057969843
3255;K09781;-0.2743444820477739
3256;K09786;-0.3870506662419115
3257;K09787;1.0466919986204573
3258;K09788;-0.819718737106677
3259;K09790;-0.6074201056529551
3260;K09791;-0.2722518422282365
3261;K09792;-1.7769182545106814
3262;K09793;0.3541146081469238
3263;K09794;-1.804268802155164
3264;K09795;-3.0
3265;K09796;-0.208156724545772
3266;K09797;-1.68967440491245
3267;K09798;-0.809141948011912
3268;K09799;0.1093533150563604
3269;K09800;-1.9896972822739103
3270;K09801;-2.034101916901925
3271;K09802;-3.0
3272;K09803;-0.5919855836321467
3273;K09806;-2.410958270233982
3274;K09807;-0.1801615276669822
3275;K09808;-1.5927496581064045
3276;K09809;0.6295552898532307
3277;K09810;-1.323773122802541
3278;K09811;0.4641979022526961
3279;K09812;0.6458514141289746
3280;K09815;-0.0388776821531376
3281;K09816;0.2988020944731005
3282;K09817;0.2574848945246408
3283;K09818;0.8406597650229968
3284;K09819;0.5847784128215642
3285;K09820;1.022703987812125
3286;K09822;-0.4286578707830624
3287;K09823;-2.2827743175595643
3288;K09824;-1.0093114175467846
3289;K09825;0.8759603363273253
3290;K09826;-3.0
3291;K09835;-0.0882690987645757
3292;K09857;-1.865629071898472
3293;K09858;0.1857020095831255
3294;K09859;-3.0
3295;K09860;-3.0
3296;K09861;0.3568749418468656
3297;K09862;-3.0
3298;K09880;-0.3024242006555864
3299;K09882;-1.2404105625136093
3300;K09883;-1.190999330095628
3301;K09888;-0.8967021311004704
3302;K09889;-2.077978476507458
3303;K09890;-3.0
3304;K09891;-3.0
3305;K09892;-3.0
3306;K09893;-3.0
3307;K09894;-3.0
3308;K09895;-3.0
3309;K09896;-3.0
3310;K09897;-3.0
3311;K09898;-3.0
3312;K09899;-3.0
3313;K09901;-3.0
3314;K09902;-3.0
3315;K09904;-3.0
3316;K09906;-3.0
3317;K09907;-3.0
3318;K09908;-3.0
3319;K09909;-3.0
3320;K09910;-3.0
3321;K09911;-3.0
3322;K09912;-3.0
3323;K09913;-0.5854607295085007
3324;K09914;-0.858340253830871
3325;K09915;-0.7284714132467318
3326;K09916;-3.0
3327;K09917;-3.0
3328;K09918;-3.0
3329;K09919;-1.2746023424323076
3330;K09920;-3.0
3331;K09921;-2.1723981627704747
3332;K09922;-1.852379463564103
3333;K09923;-3.0
3334;K09924;-1.542676816843729
3335;K09926;-3.0
3336;K09927;0.406898387478641
3337;K09928;-1.3791857524939155
3338;K09929;-1.2962452613774549
3339;K09930;-0.1290475135360299
3340;K09931;0.0473803846030209
3341;K09932;0.4290125416740712
3342;K09933;-1.632194163135837
3343;K09935;0.3225441554679091
3344;K09936;0.1810003545404602
3345;K09937;-3.0
3346;K09938;-3.0
3347;K09939;-1.0476801323061766
3348;K09940;0.3519708220399501
3349;K09941;-1.745401514084825
3350;K09945;-3.0
3351;K09946;-0.6732194309700275
3352;K09947;-1.7141010432568942
3353;K09948;-3.0
3354;K09949;-1.4104701801277302
3355;K09950;-3.0
3356;K09951;0.1310160851819427
3357;K09952;-0.185299260842505
3358;K09954;-2.0833674396927133
3359;K09955;0.0397936919448615
3360;K09956;-0.2718850381563065
3361;K09957;0.7390604561889993
3362;K09958;-0.2876016517046701
3363;K09959;0.2388461048309657
3364;K09962;0.2233593406415949
3365;K09963;1.0194499285017444
3366;K09964;0.1773268060679881
3367;K09965;-0.5893427172048546
3368;K09966;-0.4598260699635852
3369;K09967;-0.3205040877405813
3370;K09969;-0.7903019227776495
3371;K09970;-1.044016828984374
3372;K09971;-0.7975273861270192
3373;K09972;-0.7901853686935687
3374;K09973;-0.7785410435124911
3375;K09974;-0.4807036256522161
3376;K09975;-0.4629838388487812
3377;K09976;1.7406662857889583
3378;K09977;-3.0
3379;K09978;-3.0
3380;K09979;-0.3523248397517983
3381;K09981;0.5908083585986962
3382;K09983;-3.0
3383;K09984;-0.8224489261852759
3384;K09985;-3.0
3385;K09986;-2.0940875554936667
3386;K09987;-3.0
3387;K09988;-0.3952425187458068
3388;K09989;-1.429367004402912
3389;K09990;-0.0676141417631767
3390;K09991;-3.0
3391;K09992;0.1700905489862976
3392;K09997;-3.0
3393;K09998;-3.0
3394;K09999;-3.0
3395;K10000;-3.0
3396;K10001;-1.3996355122346464
3397;K10002;-1.6468969549150976
3398;K10003;-1.5818291217260665
3399;K10004;-1.5818291217260665
3400;K10005;3.0
3401;K10006;3.0
3402;K10007;3.0
3403;K10008;3.0
3404;K10009;0.3078345599701657
3405;K10010;0.3123575335609287
3406;K10012;-0.3371730076395787
3407;K10014;-3.0
3408;K10015;-3.0
3409;K10016;-3.0
3410;K10017;-3.0
3411;K10020;-3.0
3412;K10021;-3.0
3413;K10022;-3.0
3414;K10023;-3.0
3415;K10024;-3.0
3416;K10025;-3.0
3417;K10026;-1.0647810048475388
3418;K10027;0.3091043740373703
3419;K10036;0.2089219565026227
3420;K10037;-0.3366918351752802
3421;K10038;-0.0751537567645813
3422;K10039;1.1671618129982946
3423;K10040;1.0382043526702294
3424;K10041;1.1510937622177626
3425;K10107;-1.6813348252397364
3426;K10108;-3.0
3427;K10109;-1.2962452613774549
3428;K10110;-1.069080919143299
3429;K10111;-1.5691787649333069
3430;K10112;0.4710575629904699
3431;K10117;0.6063219271037485
3432;K10118;0.795233264459242
3433;K10119;0.7831512679541888
3434;K10125;-0.840973476916303
3435;K10126;-3.0
3436;K10188;0.7955617362877605
3437;K10189;0.9712193512915336
3438;K10190;0.8341885575445662
3439;K10191;-1.438527232638395
3440;K10200;1.951781910891668
3441;K10201;1.975602472727554
3442;K10202;1.975602472727554
3443;K10206;-0.0135329269050728
3444;K10213;1.5862657241447304
3445;K10217;0.0682215648412312
3446;K10218;0.2385086628543795
3447;K10220;0.1280436668999106
3448;K10221;-0.3113096349085517
3449;K10227;0.0124610923772867
3450;K10228;0.1954274054011794
3451;K10229;0.0173298872665355
3452;K10232;0.8256796619851706
3453;K10233;0.7587852316869379
3454;K10234;0.8239912358599251
3455;K10235;-3.0
3456;K10237;-0.4958384278058384
3457;K10240;3.0
3458;K10241;1.7119349815003864
3459;K10242;1.6155309351458529
3460;K10253;-1.5307687051392482
3461;K10254;0.4253151663371941
3462;K10255;-0.0350832112512178
3463;K10439;0.4635667805006729
3464;K10440;0.577582155497991
3465;K10441;0.440015325951977
3466;K10530;0.5995711909242677
3467;K10531;0.3163208276922398
3468;K10536;-0.1376948681413752
3469;K10537;-0.3788971878137747
3470;K10538;-1.2074076174467423
3471;K10539;-0.2659261820590098
3472;K10540;0.0130005858721024
3473;K10541;0.2154146396109464
3474;K10542;0.3542460018446948
3475;K10543;0.3809492104225692
3476;K10544;0.5770777032408853
3477;K10545;0.4589762975195183
3478;K10546;0.4933409069657036
3479;K10547;0.505254203159472
3480;K10548;0.5764735504211821
3481;K10552;0.1288552837593354
3482;K10553;0.1041130628624573
3483;K10554;0.1607113554969592
3484;K10556;-0.7985975304838008
3485;K10559;0.4547482406212725
3486;K10560;0.5107026774735112
3487;K10561;0.528470432598556
3488;K10562;0.5702551911480562
3489;K10563;0.2317429631690251
3490;K10674;0.5054173187296427
3491;K10678;-0.7189627723397204
3492;K10679;-1.064895202788989
3493;K10680;-0.2207172248720954
3494;K10716;0.0967688216651356
3495;K10747;0.0602491381397017
3496;K10763;-2.0172594754569246
3497;K10764;-0.9383886641667064
3498;K10773;0.062902545482426
3499;K10774;-0.3952425187458068
3500;K10778;-0.9713368066274471
3501;K10780;0.5116566582113404
3502;K10804;-1.102329232162286
3503;K10805;0.1056856840972951
3504;K10806;-0.2747872697085609
3505;K10810;1.0382043526702294
3506;K10819;0.0052930009965615
3507;K10823;0.1562755184358413
3508;K10824;0.1662975599691585
3509;K10831;0.2900829852058748
3510;K10843;1.3231175256268195
3511;K10844;-0.2782463377062817
3512;K10857;-0.2865301988337481
3513;K10907;0.2151415371166736
3514;K10914;0.2055139789633541
3515;K10926;-0.5379153248230426
3516;K10941;-3.0
3517;K10942;-1.6011148451836497
3518;K10943;-1.8456764053706145
3519;K10947;0.1315413004245576
3520;K10974;0.2296328337935013
3521;K10979;0.6335979218145305
3522;K11003;-1.262538437776159
3523;K11004;-0.6209955516509524
3524;K11022;-3.0
3525;K11050;3.0
3526;K11065;0.083586054626256
3527;K11066;-1.6382721639824072
3528;K11068;0.8910133012205862
3529;K11069;0.2610666957189615
3530;K11070;0.4323465729695966
3531;K11071;0.4606780175046823
3532;K11072;0.3102393823206211
3533;K11073;-1.9104961730107284
3534;K11074;-0.7533502538114916
3535;K11075;-1.9042203632035573
3536;K11076;-0.921338440721298
3537;K11081;0.1466225074177562
3538;K11085;-1.015426441702152
3539;K11102;-0.296123669167366
3540;K11103;0.1504611858102995
3541;K11105;0.1416400293179063
3542;K11107;-3.0
3543;K11144;1.3015009458079845
3544;K11145;1.0572420288106446
3545;K11159;0.4804103243433046
3546;K11175;0.32483219650551
3547;K11177;0.0517132642707989
3548;K11178;0.119880723585563
3549;K11179;-0.8734831809360257
3550;K11183;-0.0199529403536911
3551;K11184;1.3580105994986418
3552;K11189;-0.0636510679463544
3553;K11206;-0.1124435209628582
3554;K11208;-3.0
3555;K11209;-1.1315980910237655
3556;K11210;1.0036401952391036
3557;K11211;-1.5915468885662374
3558;K11212;0.7594022301703164
3559;K11216;-0.3348882629249485
3560;K11250;0.4415630080323556
3561;K11258;-3.0
3562;K11263;0.5003917049810713
